product_id_erp,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_web,total_sales,tax_status,product_type,post_title,z_score,CA_article,Rotation_stock,Valorisation_stock,prix_HT,taux_de_marge
4141,True,39.0,123,instock,24.86,304,8.0,taxable,Champagne,Champagne Gosset Grande Réserve,0.2526900768529174,312.0,15.375,4797.0,32.5,30.73
4142,True,53.0,125,instock,32.15,11641,4.0,taxable,Champagne,Champagne Gosset Grand Millésime 2006,0.7789426373071584,212.0,31.25,6625.0,44.17,37.39
4144,True,49.0,91,instock,27.73,1662,4.0,taxable,Champagne,Champagne Gosset Grand Rosé,0.628584762891661,196.0,22.75,4459.0,40.83,47.24
4146,True,29.5,86,instock,17.55,1360,6.0,taxable,Champagne,Champagne Mailly Grand Cru Brut Réserve,-0.10440987488388902,177.0,14.333333333333334,2537.0,24.58,40.06
4147,True,33.0,100,instock,18.48,15648,8.0,taxable,Champagne,Champagne Mailly Grand Cru Extra Brut Millésimé 2012,0.027153265229671247,264.0,12.5,3300.0,27.5,48.81
4148,True,37.5,71,instock,21.88,1364,3.0,taxable,Champagne,Champagne Mailly Grand Cru Brut Rosé,0.19630587394710586,112.5,23.666666666666668,2662.5,31.25,42.82
4149,True,69.0,101,instock,40.25,7086,5.0,taxable,Champagne,Champagne Mailly Grand Cru Intemporelle Rosé 2009,1.3803741349691483,345.0,20.2,6969.0,57.5,42.86
4150,True,59.0,123,instock,35.45,1366,6.0,taxable,Champagne,Champagne Mailly Grand Cru Intemporelle 2010,1.0044794489304045,354.0,20.5,7257.0,49.17,38.7
4151,True,13.7,23,instock,7.36,15140,7.0,taxable,Vin,Elian Daros Côtes du Marmandais Abouriou 2016,-0.6983234788251039,95.89999999999999,3.2857142857142856,315.09999999999997,11.42,55.16
4152,True,19.2,14,instock,9.52,16238,6.0,taxable,Vin,Elian Daros Côtes du Marmandais Chante Coucou 2016,-0.4915814015037949,115.19999999999999,2.3333333333333335,268.8,16.0,68.07
4153,True,29.0,30,instock,15.13,16237,9.0,taxable,Vin,Elian Daros Côtes du Marmandais Clos Baquey 2015,-0.1232046091858262,261.0,3.3333333333333335,870.0,24.17,59.75
4154,True,9.8,31,instock,4.91,15141,13.0,taxable,Vin,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,-0.8449224063802139,127.4,2.3846153846153846,303.8,8.17,66.4
4155,True,14.5,33,instock,7.27,14944,10.0,taxable,Vin,Elian Daros Côtes du Marmandais Le Vignoble d'Elian 2016,-0.6682519039420044,145.0,3.3,478.5,12.08,66.16
4156,True,20.35,44,instock,10.3,14941,13.0,taxable,Vin,Elian Daros Côtes du Marmandais Coucou Blanc 2016,-0.44835351260933937,264.55,3.3846153846153846,895.4000000000001,16.96,64.66
4157,True,12.0,36,instock,6.45,14751,12.0,taxable,Vin,Planeta Sicilia Alastro 2017,-0.7622255754516903,144.0,3.0,432.0,10.0,55.04
4158,True,18.5,36,instock,9.94,16093,13.0,taxable,Vin,Planeta Sicilia Etna Rosso 2018,-0.517894029526507,240.5,2.769230769230769,666.0,15.42,55.13
4159,True,9.3,51,instock,4.9,15668,15.0,taxable,Vin,Planeta Sicilia La Segreta Bianco 2017,-0.8637171406821511,139.5,3.4,474.3,7.75,58.16
4160,True,9.3,36,instock,4.85,15373,11.0,taxable,Vin,Planeta Sicilia La Segreta Rosso 2017,-0.8637171406821511,102.30000000000001,3.272727272727273,334.8,7.75,59.79
4161,True,11.6,36,instock,5.81,15375,12.0,taxable,Vin,Planeta Sicilia Plumbago 2017,-0.77726136289324,139.2,3.0,417.59999999999997,9.67,66.44
4162,True,14.3,31,instock,7.02,14474,12.0,taxable,Vin,Domino Romano Ribera Del Duero Camino Romano 2016,-0.6757697976627792,171.60000000000002,2.5833333333333335,443.3,11.92,69.8
4163,True,10.8,26,instock,5.8,15482,11.0,taxable,Vin,Parés Baltà Penedès Calcari 2018,-0.8073329377763395,118.80000000000001,2.3636363636363638,280.8,9.0,55.17
4164,True,7.6,28,instock,4.04,13453,10.0,taxable,Vin,Parés Baltà Penedès Mas Petit 2015,-0.9276192373087374,76.0,2.8,212.79999999999998,6.33,56.68
4165,True,12.0,26,instock,5.95,15075,10.0,taxable,Vin,Parés Baltà Penedès Indigena 2017,-0.7622255754516903,120.0,2.6,312.0,10.0,68.07
4166,True,20.5,20,instock,10.27,16124,9.0,taxable,Vin,Ollieux Romanis Corbières Boutenac Atal Sia 2017,-0.4427150923187583,184.5,2.2222222222222223,410.0,17.08,66.31
4167,True,14.3,16,instock,7.24,15785,7.0,taxable,Vin,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,-0.6757697976627792,100.10000000000001,2.2857142857142856,228.8,11.92,64.64
4168,True,18.2,21,instock,9.4,15784,8.0,taxable,Vin,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,-0.5291708701076693,145.6,2.625,382.2,15.17,61.38
4170,True,9.0,28,instock,4.51,15786,9.0,taxable,Vin,Ollieux Romanis Corbières Classique 2018,-0.8749939812633134,81.0,3.111111111111111,252.0,7.5,66.3
4171,True,7.8,32,instock,4.15,14332,11.0,taxable,Vin,Le Hameau Des Ollieux Monsieur Pinot 2017,-0.9201013435879626,85.8,2.909090909090909,249.6,6.5,56.63
4172,True,5.7,31,instock,2.95,16210,12.0,taxable,Vin,Maurel Pays d'Oc Chardonnay 2019,-0.9990392276560988,68.4,2.5833333333333335,176.70000000000002,4.75,61.02
4173,True,5.7,49,instock,2.97,16211,15.0,taxable,Vin,Maurel Pays d'Oc Chenin-Colombard 2019,-0.9990392276560988,85.5,3.2666666666666666,279.3,4.75,59.93
4174,True,5.7,43,instock,2.92,16209,13.0,taxable,Vin,Maurel Cabardès Tradition 2017,-0.9990392276560988,74.10000000000001,3.3076923076923075,245.1,4.75,62.67
4176,True,13.5,18,instock,6.63,15629,8.0,taxable,Vin,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rouge 2018,-0.7058413725458788,108.0,2.25,243.0,11.25,69.68
4177,True,13.5,28,instock,7.11,15583,11.0,taxable,Vin,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,-0.7058413725458788,148.5,2.5454545454545454,378.0,11.25,58.23
4178,True,11.5,21,instock,6.18,16160,10.0,taxable,Vin,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,-0.7810203097536275,115.0,2.1,241.5,9.58,55.02
4179,True,24.0,0,outofstock,13.02,16166,6.0,taxable,Vin,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,-0.311151952205198,144.0,0.0,0.0,20.0,53.61
4180,True,24.0,19,instock,12.28,15783,7.0,taxable,Vin,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,-0.311151952205198,168.0,2.7142857142857144,456.0,20.0,62.87
4181,True,11.9,43,instock,6.21,16560,13.0,taxable,Vin,Borie La Vitarèle Saint-Chinian Les Terres Blanches 2019,-0.7659845223120778,154.70000000000002,3.3076923076923075,511.7,9.92,59.74
4182,True,16.7,43,instock,8.46,15747,13.0,taxable,Vin,Borie La Vitarèle Saint-Chinian Les Schistes 2017,-0.5855550730134809,217.1,3.3076923076923075,718.1,13.92,64.54
4183,True,21.4,23,instock,10.61,15746,7.0,taxable,Vin,Borie La Vitarèle Saint-Chinian Les Crès 2016,-0.4088845705752714,149.79999999999998,3.2857142857142856,492.2,17.83,68.05
4186,True,16.6,29,instock,9.01,16190,11.0,taxable,Vin,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,-0.5893140198738682,182.60000000000002,2.6363636363636362,481.40000000000003,13.83,53.5
4187,True,13.3,26,instock,6.67,16189,8.0,taxable,Vin,Le Pas de l'Escalette Languedoc Les Petits Pas 2019,-0.7133592662666536,106.4,3.25,345.8,11.08,66.12
4188,True,9.5,51,instock,5.06,16265,16.0,taxable,Vin,Château de La Liquière Languedoc Blanc Les Amandiers 2019,-0.8561992469613762,152.0,3.1875,484.5,7.92,56.52
4190,True,12.1,27,instock,6.13,16191,10.0,taxable,Vin,Le Pas de l'Escalette Coteaux du Languedoc Ze Rozé 2019,-0.7584666285913029,121.0,2.7,326.7,10.08,64.44
4191,True,9.3,30,instock,4.76,16263,12.0,taxable,Vin,Château de La Liquière Faugères Les Amandiers Rouge 2019,-0.8637171406821511,111.60000000000001,2.5,279.0,7.75,62.82
